navarro+,2.07944154168
propuestas programáticas,0.661640490534
universal,0.378080280305
municipios,0.34657359028
constitución debe,0.330820245267
apoyaremos,0.330820245267
emergencias,0.330820245267
propuestas sociales,0.330820245267
públicas,0.315066900255
indígenas,0.315066900255
artísticas,0.283560210229
proyecto ley,0.283560210229
objeto,0.283560210229
diversificación,0.283560210229
deportivas,0.283560210229
deberán,0.283560210229
riesgo desastres,0.283560210229
básicos,0.283560210229
técnica,0.283560210229
equidad,0.252053520204
patrimonio,0.252053520204
estatal,0.252053520204
propondremos,0.236300175191
daremos,0.236300175191
deportiva,0.236300175191
presidente república,0.236300175191
artes patrimonio,0.236300175191
régimen,0.236300175191
debe consagrar,0.236300175191
competencias,0.236300175191
legal,0.236300175191
mecanismo,0.236300175191
gratuita,0.236300175191
establecimientos,0.220546830178
podrá,0.220546830178
crearemos,0.220546830178
nueva constitución,0.204793485165
pueblos originarios,0.204793485165
superficie,0.189040140153
rehabilitación,0.189040140153
acorde,0.189040140153
altos,0.189040140153
modificaremos,0.189040140153
anual,0.189040140153
consulta,0.189040140153
exterior,0.189040140153
tránsito,0.189040140153
leyes,0.189040140153
seguros,0.189040140153
empleadores,0.189040140153
vigencia,0.189040140153
médicos,0.189040140153
locales,0.189040140153
prioridad,0.189040140153
comunal,0.189040140153
generaciones,0.189040140153
creará,0.189040140153
igual,0.189040140153
pymes,0.189040140153
civil,0.189040140153
tradicionales,0.189040140153
financiero,0.189040140153
dirección,0.189040140153
autoridades,0.189040140153
conflicto,0.189040140153
iniciativa,0.189040140153
municipales,0.189040140153
fuerza,0.189040140153
nivel nacional,0.189040140153
establecerá,0.189040140153
transporte público,0.189040140153
comercial,0.189040140153
carrera,0.189040140153
escuela,0.189040140153
técnico,0.189040140153
ciudad,0.189040140153
global,0.189040140153
fundamentales,0.189040140153
solidario,0.157533450127
recursos naturales,0.157533450127
indígena,0.157533450127
superior,0.157533450127
soberanía,0.157533450127
espacio,0.157533450127
relaciones,0.157533450127
impuestos,0.157533450127
alto,0.157533450127
carácter,0.157533450127
implementaremos,0.157533450127
acción,0.157533450127
privados,0.157533450127
tratados,0.157533450127
gobiernos regionales,0.157533450127
eje,0.157533450127
seguridad social,0.157533450127
ejercicio,0.157533450127
funcionamiento,0.157533450127
modo,0.157533450127
fortaleceremos,0.157533450127
pueblo,0.157533450127
contenidos,0.157533450127
deberá,0.157533450127
ingreso,0.157533450127
profesionales,0.141780105115
promoveremos,0.141780105115
propiedad,0.141780105115
género,0.141780105115
medios comunicación,0.141780105115
territorial,0.141780105115
fiscal,0.126026760102
económicos,0.126026760102
cualquier,0.126026760102
concentración,0.126026760102
evitar,0.126026760102
bajo,0.126026760102
basado,0.126026760102
siempre,0.126026760102
principios,0.126026760102
lucha,0.126026760102
militar,0.126026760102
televisión,0.126026760102
cumplimiento,0.126026760102
impuesto,0.126026760102
decisiones,0.126026760102
pueblos,0.126026760102
profesional,0.126026760102
creando,0.126026760102
libre,0.126026760102
ciudades,0.126026760102
seguridad ciudadana,0.126026760102
ingresos,0.110273415089
garantizar,0.0945200700764
propuesta,0.0945200700764
intereses,0.0945200700764
empresa,0.0945200700764
coordinación,0.0945200700764
inversiones,0.0945200700764
igualdad,0.0945200700764
actividad,0.0945200700764
cambio,0.0787667250636
derechos humanos,0.0787667250636
transporte,0.0787667250636
generación,0.0787667250636
territorio,0.0787667250636
diversidad,0.0787667250636
cuidado,0.0787667250636
pueblos indígenas,0.0787667250636
territorios,0.0787667250636
fondos,0.0787667250636
marco,0.0787667250636
personal,0.0787667250636
mismo,0.0630133800509
sistemas,0.0630133800509
cobertura,0.0630133800509
vivienda,0.0630133800509
medio,0.0630133800509
niños,0.0630133800509
reconocimiento,0.0630133800509
partir,0.0630133800509
local,0.0630133800509
energía,0.0630133800509
producción,0.0630133800509
