kast+,2.07944154168
familia,0.508307932411
pueden,0.485203026392
subsidio,0.450545667364
tecnología,0.450545667364
zonas,0.415888308336
funcionarios,0.381230949308
contar,0.381230949308
herramientas,0.381230949308
pro,0.34657359028
datos,0.34657359028
senador ossandón,0.34657359028
costo,0.323468684261
fomento,0.323468684261
competencia,0.323468684261
delincuencia,0.323468684261
atribuciones,0.311916231252
terrorismo,0.311916231252
gasto,0.311916231252
natalidad,0.311916231252
fuerzas armadas,0.311916231252
corrupción,0.311916231252
disminuir,0.311916231252
hijos,0.311916231252
araucanía,0.277258872224
decisión,0.277258872224
carabineros,0.277258872224
eliminación,0.277258872224
trámites,0.277258872224
familiares,0.277258872224
respuesta,0.277258872224
pacientes,0.277258872224
primeros,0.277258872224
establecimiento,0.277258872224
efectiva,0.277258872224
educar hijos,0.277258872224
costos,0.277258872224
necesitamos,0.277258872224
hospitales,0.254153966205
ideas,0.242601513196
iva,0.242601513196
funciones,0.242601513196
menores,0.242601513196
días,0.242601513196
tributaria,0.242601513196
sector privado,0.242601513196
nadie,0.242601513196
barrios,0.242601513196
legitimidad,0.242601513196
liderazgo,0.242601513196
proponer,0.242601513196
pueda,0.242601513196
emergencia,0.242601513196
largo,0.242601513196
necesitan,0.242601513196
niño,0.242601513196
real,0.242601513196
gobiernos,0.242601513196
resultados,0.231049060187
responsabilidad,0.231049060187
telecomunicaciones,0.231049060187
médicos,0.207944154168
millones chilenos,0.207944154168
padres,0.207944154168
últimos años,0.207944154168
enseñanza,0.207944154168
terroristas,0.207944154168
normativa,0.207944154168
regulaciones,0.207944154168
técnicas,0.207944154168
lugares,0.207944154168
reformas,0.207944154168
existentes,0.207944154168
ahorro,0.207944154168
universidad,0.207944154168
políticos,0.207944154168
derecho padres,0.207944154168
elegir,0.207944154168
fonasa,0.207944154168
volver,0.207944154168
aprobación,0.207944154168
vivienda,0.196391701159
orden,0.184839248149
hacer,0.184839248149
vulnerables,0.184839248149
anterior,0.184839248149
enfrentar,0.184839248149
requisitos,0.184839248149
niños,0.17328679514
digital,0.161734342131
legislación,0.161734342131
revisar,0.161734342131
elección,0.161734342131
valores,0.161734342131
impuestos,0.161734342131
autoridades,0.161734342131
militar,0.161734342131
esfuerzo,0.161734342131
universidades,0.161734342131
tecnologías,0.161734342131
lucha,0.161734342131
terminar,0.161734342131
acceder,0.161734342131
generación,0.150181889121
agenda,0.138629436112
comercio,0.138629436112
innovación,0.138629436112
implementación,0.138629436112
mayoría,0.138629436112
plazo,0.138629436112
podrá,0.138629436112
propone,0.138629436112
recuperación,0.138629436112
incorporar,0.138629436112
condición,0.138629436112
viviendas,0.138629436112
actividades,0.138629436112
si,0.127076983103
tiempo,0.127076983103
incentivos,0.127076983103
general,0.115524530093
debemos,0.115524530093
estudiantes,0.115524530093
etc,0.115524530093
político,0.115524530093
evaluación,0.103972077084
modelo,0.103972077084
cuenta,0.103972077084
mejor,0.103972077084
implementar,0.103972077084
libre,0.103972077084
mientras,0.103972077084
futuro,0.0924196240747
fondos,0.0924196240747
total,0.0924196240747
proyecto,0.0924196240747
sociedad civil,0.0924196240747
afp,0.0924196240747
región,0.0924196240747
según,0.0924196240747
creemos,0.0808671710653
situación,0.0808671710653
iniciativas,0.0808671710653
regulación,0.0808671710653
que,0.0808671710653
presupuesto,0.0808671710653
ciudades,0.0808671710653
transporte,0.069314718056
escolar,0.069314718056
particular,0.069314718056
permanente,0.069314718056
realizar,0.069314718056
solo,0.069314718056
cargo,0.069314718056
partir,0.069314718056
número,0.069314718056
cuales,0.069314718056
