goic,1.0
desarrollo,0.82874617737
país,0.733944954128
sistema,0.501529051988
salud,0.45871559633
ello,0.385321100917
personas,0.385321100917
mayor,0.327217125382
social,0.311926605505
hoy,0.305810397554
educación,0.293577981651
años,0.290519877676
programa,0.272171253823
trabajo,0.269113149847
parte,0.266055045872
ley,0.262996941896
empresas,0.262996941896
acceso,0.25993883792
además,0.25993883792
salud mental,0.256880733945
infraestructura,0.247706422018
recursos,0.247706422018
manera,0.247706422018
sólo,0.241590214067
comunidad,0.241590214067
permita,0.229357798165
debe,0.229357798165
gobierno,0.223241590214
derecho,0.214067278287
política,0.211009174312
cada,0.207951070336
uso,0.204892966361
crecimiento,0.19877675841
mundo,0.195718654434
participación,0.195718654434
ser,0.195718654434
derechos,0.192660550459
población,0.192660550459
políticas,0.192660550459
gestión,0.192660550459
atención,0.192660550459
programas,0.189602446483
materia,0.189602446483
servicio,0.189602446483
así,0.189602446483
través,0.189602446483
proyectos,0.186544342508
año,0.183486238532
calidad,0.183486238532
servicios,0.180428134557
caso,0.177370030581
condiciones,0.177370030581
regiones,0.177370030581
mejorar,0.177370030581
permitan,0.174311926606
laboral,0.17125382263
mujeres,0.17125382263
creemos,0.17125382263
solo,0.17125382263
ii,0.168195718654
fortalecimiento,0.168195718654
formación técnica,0.165137614679
vida,0.165137614679
niños niñas,0.159021406728
institucionalidad,0.159021406728
fortaleceremos,0.159021406728
mediante,0.155963302752
debemos,0.155963302752
todas,0.155963302752
creación,0.155963302752
impulsaremos,0.155963302752
apoyo,0.155963302752
instituciones,0.149847094801
forma,0.149847094801
generar,0.146788990826
necesario,0.146788990826
países,0.146788990826
protección,0.146788990826
turismo,0.14373088685
puedan,0.14373088685
empleo,0.140672782875
mejor,0.140672782875
poder,0.140672782875
procesos,0.140672782875
inversión,0.140672782875
proceso,0.137614678899
capacitación,0.137614678899
financiamiento,0.137614678899
región,0.137614678899
calidad vida,0.137614678899
jóvenes,0.137614678899
fin,0.137614678899
prevención,0.137614678899
nueva,0.134556574924
cultural,0.134556574924
personas mayores,0.131498470948
menos,0.131498470948
nuevos,0.128440366972
nuevas,0.128440366972
fomento productivo,0.128440366972
hacia,0.128440366972
ala,0.128440366972
sector,0.128440366972
junto,0.125382262997
capacidad,0.125382262997
sino,0.125382262997
dar,0.125382262997
nacional,0.125382262997
